date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:40:08	102761/102761	---M-Z	200	added ('OK')	text/html	etag:%221679-1692680468;gz%22	https://wearecomplexcreative.com/should-your-business-be-on-tiktok/	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/should-your-business-be-on-tiktok/index.html	(from https://wearecomplexcreative.com/blog/)
15:40:08	74416/74416	---M--	200	added ('OK')	image/webp	date:Mon,%2014%20Aug%202023%2009:31:28%20GMT	https://wearecomplexcreative.com/wp-content/uploads/15-Biggest-WordPress-Mistakes-of-2022.webp	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-content/uploads/15-Biggest-WordPress-Mistakes-of-2022.webp	(from https://wearecomplexcreative.com/blog/)
15:40:08	121400/121400	---MCZ	200	added ('OK')	text/html	etag:%221802-1693135495;gz%22	https://wearecomplexcreative.com/15-biggest-wordpress-mistakes-of-2022/	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/15-biggest-wordpress-mistakes-of-2022/index.html	(from https://wearecomplexcreative.com/blog/)
15:40:09	102512/102512	---M-Z	200	added ('OK')	text/html	etag:%221768-1692928110;gz%22	https://wearecomplexcreative.com/why-are-we-re-designing-our-own-website/	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/why-are-we-re-designing-our-own-website/index.html	(from https://wearecomplexcreative.com/blog/)
15:40:10	240222/240222	---M--	200	added ('OK')	image/webp	date:Mon,%2014%20Aug%202023%2009:31:28%20GMT	https://wearecomplexcreative.com/wp-content/uploads/Featured-Image-Hiring.webp	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-content/uploads/Featured-Image-Hiring.webp	(from https://wearecomplexcreative.com/blog/)
15:40:10	124844/124844	---M--	200	added ('OK')	image/webp	date:Mon,%2014%20Aug%202023%2009:31:29%20GMT	https://wearecomplexcreative.com/wp-content/uploads/circuit-board-and-ai-micro-processor-artificial-i.webp	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-content/uploads/circuit-board-and-ai-micro-processor-artificial-i.webp	(from https://wearecomplexcreative.com/blog/)
15:40:11	103003/103003	---M-Z	200	added ('OK')	text/html	etag:%221781-1692990056;gz%22	https://wearecomplexcreative.com/complex-creative-is-hiring/	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/complex-creative-is-hiring/index.html	(from https://wearecomplexcreative.com/blog/)
15:40:12	86826/86826	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Aug%202023%2010:40:10%20GMT	https://wearecomplexcreative.com/%22https:/www.backmarket.co.uk/en-gb/?gclid=Cj0KCQiAiJSeBhCCARIsAHnAzT8M_4sC1SoaY1IWicCrnTwe-PVEptIp7LU6JDZ-bGKN5CGV0Ov8HoAaAnnvEALw_wcB%22	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/_https_/www.backmarket.co.uk/en-gb/index9740.html	(from https://wearecomplexcreative.com/%22https:////www.backmarket.co.uk//en-gb//?gclid=Cj0KCQiAiJSeBhCCARIsAHnAzT8M_4sC1SoaY1IWicCrnTwe-PVEptIp7LU6JDZ-bGKN5CGV0Ov8HoAaAnnvEALw_wcB\%22)
15:40:13	160702/160702	---MCZ	200	added ('OK')	text/html	etag:%221803-1693135496;gz%22	https://wearecomplexcreative.com/category/news/	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/category/news/index.html	(from https://wearecomplexcreative.com/blog/)
15:40:13	106749/106749	---MCZ	200	added ('OK')	text/html	etag:%221786-1693015262;gz%22	https://wearecomplexcreative.com/how-to-effectively-use-ai-for-your-business/	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/how-to-effectively-use-ai-for-your-business/index.html	(from https://wearecomplexcreative.com/blog/)
15:40:13	86826/86826	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Aug%202023%2010:40:10%20GMT	https://wearecomplexcreative.com/%22https:/www.forbes.com/sites/forbestechcouncil/2017/12/15/why-energy-is-a-big-and-rapidly-growing-problem-for-data-centers/?sh=5fc61c285a30%22	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/_https_/www.forbes.com/sites/forbestechcouncil/2017/12/15/why-energy-is-a-big-and-rapidly-growing-problem-for-data-centers/index4c08.html	(from https://wearecomplexcreative.com/%22https:////www.forbes.com//sites//forbestechcouncil//2017//12//15//why-energy-is-a-big-and-rapidly-growing-problem-for-data-centers//?sh=5fc61c285a30\%22)
15:40:13	115114/115114	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Aug%202023%2009:30:47%20GMT	https://wearecomplexcreative.com/wp-content/uploads/Speed-up-WP-site.jpeg	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-content/uploads/Speed-up-WP-site.jpg	(from https://wearecomplexcreative.com/our-top-5-ways-to-speed-up-a-wordpress-website/)
15:40:13	21538/21538	---MCZ	200	added ('OK')	application/json	etag:%221916-1693219212;gz%22	https://wearecomplexcreative.com/wp-json/wp/v2/posts/3788	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-json/wp/v2/posts/3788.json	(from https://wearecomplexcreative.com/our-top-5-ways-to-speed-up-a-wordpress-website/)
15:40:14	2925/2925	---M-Z	200	added ('OK')	application/json	etag:%221917-1693219213;gz%22	https://wearecomplexcreative.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwearecomplexcreative.com%2Four-top-5-ways-to-speed-up-a-wordpress-website%2F	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-json/oembed/1.0/embedf0b3.json	(from https://wearecomplexcreative.com/our-top-5-ways-to-speed-up-a-wordpress-website/)
15:40:15	3027/3027	---M-Z	200	added ('OK')	text/xml	etag:%221918-1693219213;gz%22	https://wearecomplexcreative.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwearecomplexcreative.com%2Four-top-5-ways-to-speed-up-a-wordpress-website%2F&format=xml	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-json/oembed/1.0/embed14f0	(from https://wearecomplexcreative.com/our-top-5-ways-to-speed-up-a-wordpress-website/)
15:40:16	63348/63348	---M--	200	added ('OK')	image/webp	date:Mon,%2014%20Aug%202023%2009:31:20%20GMT	https://wearecomplexcreative.com/wp-content/uploads/thisisengineering-raeng-zBLtU0zbJcU-unsplash.webp	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-content/uploads/thisisengineering-raeng-zBLtU0zbJcU-unsplash.webp	(from https://wearecomplexcreative.com/our-top-5-ways-to-speed-up-a-wordpress-website/)
15:40:16	99426/99426	---M--	200	added ('OK')	image/webp	date:Mon,%2014%20Aug%202023%2009:31:26%20GMT	https://wearecomplexcreative.com/wp-content/uploads/wordpress-plugins.webp	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-content/uploads/wordpress-plugins.webp	(from https://wearecomplexcreative.com/our-top-5-ways-to-speed-up-a-wordpress-website/)
15:40:17	108468/108468	---MCZ	200	added ('OK')	text/html	etag:%221732-1692815240;gz%22	https://wearecomplexcreative.com/what-is-sustainable-web-design/	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/what-is-sustainable-web-design/index.html	(from https://wearecomplexcreative.com/our-top-5-ways-to-speed-up-a-wordpress-website/)
15:40:19	29795/29795	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Aug%202023%2010:40:19%20GMT	https://wordpressagency.Islamabad/new-cc-website/wp-content/uploads/ux-essentials-ecommerce.jpeg	C:/My%20Web%20Sites/Rankhive/wordpressagency.Islamabad/new-cc-website/wp-content/uploads/ux-essentials-ecommerce.1fa.delayed	(from https://wearecomplexcreative.com/essential-ux-elements-for-a-sucessful-ecommerce-website/)
15:40:20	31038/31038	---MCZ	200	added ('OK')	application/json	etag:%221919-1693219218;gz%22	https://wearecomplexcreative.com/wp-json/wp/v2/posts/3648	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-json/wp/v2/posts/3648.json	(from https://wearecomplexcreative.com/essential-ux-elements-for-a-sucessful-ecommerce-website/)
15:40:20	3059/3059	---M-Z	200	added ('OK')	application/json	etag:%221920-1693219219;gz%22	https://wearecomplexcreative.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwearecomplexcreative.com%2Fessential-ux-elements-for-a-sucessful-ecommerce-website%2F	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-json/oembed/1.0/embeda934.json	(from https://wearecomplexcreative.com/essential-ux-elements-for-a-sucessful-ecommerce-website/)
15:40:20	3166/3166	---M-Z	200	added ('OK')	text/xml	etag:%221921-1693219219;gz%22	https://wearecomplexcreative.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwearecomplexcreative.com%2Fessential-ux-elements-for-a-sucessful-ecommerce-website%2F&format=xml	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-json/oembed/1.0/embeded0a	(from https://wearecomplexcreative.com/essential-ux-elements-for-a-sucessful-ecommerce-website/)
15:40:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2010:40:19%20GMT	https://wearecomplexcreative.com/category/design	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/category/design	(from https://wearecomplexcreative.com/essential-ux-elements-for-a-sucessful-ecommerce-website/)
15:40:21	35635/35635	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Aug%202023%2009:31:21%20GMT	https://wearecomplexcreative.com/wp-content/uploads/ux-essentials-ecommerce.jpeg	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-content/uploads/ux-essentials-ecommerce.jpg	(from https://wearecomplexcreative.com/essential-ux-elements-for-a-sucessful-ecommerce-website/)
15:40:22	181580/181580	---MCZ	200	added ('OK')	text/html	etag:%221806-1693180861;gz%22	https://wearecomplexcreative.com/category/design/	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/category/design/index.html	(from https://wearecomplexcreative.com/essential-ux-elements-for-a-sucessful-ecommerce-website/)
15:40:23	111640/111640	---M-Z	200	added ('OK')	text/html	etag:%221761-1692906747;gz%22	https://wearecomplexcreative.com/10-seo-tips-you-can-do-yourself/	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/10-seo-tips-you-can-do-yourself/index.html	(from https://wearecomplexcreative.com/essential-ux-elements-for-a-sucessful-ecommerce-website/)
15:40:23	17610/17610	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Aug%202023%2009:30:59%20GMT	https://wearecomplexcreative.com/wp-content/uploads/coredna-ux.png	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-content/uploads/coredna-ux.png	(from https://wearecomplexcreative.com/essential-ux-elements-for-a-sucessful-ecommerce-website/)
15:40:23	104659/104659	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Aug%202023%2009:30:52%20GMT	https://wearecomplexcreative.com/wp-content/uploads/asos-filter.png	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-content/uploads/asos-filter.png	(from https://wearecomplexcreative.com/essential-ux-elements-for-a-sucessful-ecommerce-website/)
15:40:24	29795/29795	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Aug%202023%2010:40:24%20GMT	https://wordpressagency.Islamabad/new-cc-website/wp-content/uploads/woocommerce-v-shopify.jpeg	C:/My%20Web%20Sites/Rankhive/wordpressagency.Islamabad/new-cc-website/wp-content/uploads/woocommerce-v-shopify.202.delayed	(from https://wearecomplexcreative.com/woocommerce-v-shopify/)
15:40:25	26709/26709	---MCZ	200	added ('OK')	application/json	etag:%221922-1693219223;gz%22	https://wearecomplexcreative.com/wp-json/wp/v2/posts/3698	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-json/wp/v2/posts/3698.json	(from https://wearecomplexcreative.com/woocommerce-v-shopify/)
15:40:25	2774/2774	---M-Z	200	added ('OK')	application/json	etag:%221923-1693219224;gz%22	https://wearecomplexcreative.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwearecomplexcreative.com%2Fwoocommerce-v-shopify%2F	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-json/oembed/1.0/embed31a3.json	(from https://wearecomplexcreative.com/woocommerce-v-shopify/)
15:40:25	2875/2875	---M-Z	200	added ('OK')	text/xml	etag:%221924-1693219224;gz%22	https://wearecomplexcreative.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwearecomplexcreative.com%2Fwoocommerce-v-shopify%2F&format=xml	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-json/oembed/1.0/embedcdfe	(from https://wearecomplexcreative.com/woocommerce-v-shopify/)
15:40:27	140139/140139	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Aug%202023%2009:31:25%20GMT	https://wearecomplexcreative.com/wp-content/uploads/woocommerce-v-shopify.jpeg	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-content/uploads/woocommerce-v-shopify.jpg	(from https://wearecomplexcreative.com/woocommerce-v-shopify/)
15:40:27	42198/42198	---M--	200	added ('OK')	image/webp	date:Mon,%2014%20Aug%202023%2009:31:18%20GMT	https://wearecomplexcreative.com/wp-content/uploads/shopping.webp	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-content/uploads/shopping.webp	(from https://wearecomplexcreative.com/woocommerce-v-shopify/)
15:40:27	156698/156698	---M--	200	added ('OK')	image/webp	date:Mon,%2014%20Aug%202023%2009:31:12%20GMT	https://wearecomplexcreative.com/wp-content/uploads/online-shopping.webp	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-content/uploads/online-shopping.webp	(from https://wearecomplexcreative.com/woocommerce-v-shopify/)
15:40:28	21373/21373	---MCZ	200	added ('OK')	application/json	etag:%221925-1693219226;gz%22	https://wearecomplexcreative.com/wp-json/wp/v2/posts/3929	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-json/wp/v2/posts/3929.json	(from https://wearecomplexcreative.com/how-will-marketing-change-in-a-recession/)
15:40:28	2925/2925	---M-Z	200	added ('OK')	application/json	etag:%221926-1693219227;gz%22	https://wearecomplexcreative.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwearecomplexcreative.com%2Fhow-will-marketing-change-in-a-recession%2F	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-json/oembed/1.0/embed9128.json	(from https://wearecomplexcreative.com/how-will-marketing-change-in-a-recession/)
15:40:28	3027/3027	---M-Z	200	added ('OK')	text/xml	etag:%221927-1693219227;gz%22	https://wearecomplexcreative.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwearecomplexcreative.com%2Fhow-will-marketing-change-in-a-recession%2F&format=xml	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-json/oembed/1.0/embed98c4	(from https://wearecomplexcreative.com/how-will-marketing-change-in-a-recession/)
15:40:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2010:40:27%20GMT	https://wearecomplexcreative.com/category/marketing	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/category/marketing	(from https://wearecomplexcreative.com/how-will-marketing-change-in-a-recession/)
15:40:30	33458/33458	---MCZ	200	added ('OK')	application/json	etag:%221928-1693219229;gz%22	https://wearecomplexcreative.com/wp-json/wp/v2/posts/2614	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-json/wp/v2/posts/2614.json	(from https://wearecomplexcreative.com/15-essentials-for-your-ecommerce-website/)
15:40:30	2922/2922	---M-Z	200	added ('OK')	application/json	etag:%221929-1693219229;gz%22	https://wearecomplexcreative.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwearecomplexcreative.com%2F15-essentials-for-your-ecommerce-website%2F	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-json/oembed/1.0/embed8ddc.json	(from https://wearecomplexcreative.com/15-essentials-for-your-ecommerce-website/)
15:40:31	3028/3028	---M-Z	200	added ('OK')	text/xml	etag:%221930-1693219229;gz%22	https://wearecomplexcreative.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwearecomplexcreative.com%2F15-essentials-for-your-ecommerce-website%2F&format=xml	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-json/oembed/1.0/embeddbdf	(from https://wearecomplexcreative.com/15-essentials-for-your-ecommerce-website/)
15:40:31	201053/201053	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Aug%202023%2009:30:40%20GMT	https://wearecomplexcreative.com/wp-content/uploads/ECommerce-essentials.jpeg	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-content/uploads/ECommerce-essentials.jpg	(from https://wearecomplexcreative.com/15-essentials-for-your-ecommerce-website/)
15:40:31	21798/21798	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Aug%202023%2009:31:29%20GMT	https://wearecomplexcreative.com/wp-content/uploads/Photographs-720x600-1.jpg	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-content/uploads/Photographs-720x600-1.jpg	(from https://wearecomplexcreative.com/15-essentials-for-your-ecommerce-website/)
15:40:32	46242/46242	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Aug%202023%2009:31:28%20GMT	https://wearecomplexcreative.com/wp-content/uploads/Comparison-1-800x534.jpg	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-content/uploads/Comparison-1-800x534.jpg	(from https://wearecomplexcreative.com/15-essentials-for-your-ecommerce-website/)
15:40:33	39076/39076	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Aug%202023%2009:31:29%20GMT	https://wearecomplexcreative.com/wp-content/uploads/Review-1-800x533.jpg	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-content/uploads/Review-1-800x533.jpg	(from https://wearecomplexcreative.com/15-essentials-for-your-ecommerce-website/)
15:40:33	28260/28260	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Aug%202023%2009:31:28%20GMT	https://wearecomplexcreative.com/wp-content/uploads/Checkout-1-800x533.jpg	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-content/uploads/Checkout-1-800x533.jpg	(from https://wearecomplexcreative.com/15-essentials-for-your-ecommerce-website/)
15:40:33	19176/19176	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Aug%202023%2009:31:28%20GMT	https://wearecomplexcreative.com/wp-content/uploads/GDPR-1-800x450.jpg	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-content/uploads/GDPR-1-800x450.jpg	(from https://wearecomplexcreative.com/15-essentials-for-your-ecommerce-website/)
15:40:34	130502/130502	---M-Z	200	added ('OK')	text/html	etag:%221791-1693067805;gz%22	https://wearecomplexcreative.com/top-20-marketing-trends-in-2021/	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/top-20-marketing-trends-in-2021/index.html	(from https://wearecomplexcreative.com/15-essentials-for-your-ecommerce-website/)
15:40:35	86826/86826	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Aug%202023%2010:40:33%20GMT	https://wearecomplexcreative.com/%22https:/www.linkedin.com/posts/sabrinachevannes_how-chat-gpt-can-replace-your-employees-activity-7018138984664948736-e31H/?utm_source=share%26amp;utm_medium=member_desktop%22	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/_https_/www.linkedin.com/posts/sabrinachevannes_how-chat-gpt-can-replace-your-employees-activity-7018138984664948736-e31H/index95d3.html	(from https://wearecomplexcreative.com/%22https:////www.linkedin.com//posts//sabrinachevannes_how-chat-gpt-can-replace-your-employees-activity-7018138984664948736-e31H//?utm_source=share&amp;utm_medium=member_desktop\%22)
15:40:35	6533/6533	---M-Z	200	added ('OK')	application/json	etag:%221931-1693219233;gz%22	https://wearecomplexcreative.com/wp-json/wp/v2/categories/26	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/wp-json/wp/v2/categories/26.json	(from https://wearecomplexcreative.com/category/marketing/)
15:40:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2010:40:34%20GMT	https://wearecomplexcreative.com/%22https:////www.ft.com//content//2fb6f361-a7bb-4b98-8100-6847b5df79b4/%22	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/_https_/www.ft.com/content/2fb6f361-a7bb-4b98-8100-6847b5df79b4/_	(from https://wearecomplexcreative.com/category/marketing/)
15:40:37	86826/86826	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Aug%202023%2010:40:35%20GMT	https://wearecomplexcreative.com/%22https:/www.forbes.com/sites/garydrenik/2022/08/23/the-creator-economy-is-booming-heres-how-businesses-can-tap-into-its-potential/?sh=127d5e933d27%22The	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/_https_/www.forbes.com/sites/garydrenik/2022/08/23/the-creator-economy-is-booming-heres-how-businesses-can-tap-into-its-potential/index0ab8.html	(from https://wearecomplexcreative.com/%22https:////www.forbes.com//sites//garydrenik//2022//08//23//the-creator-economy-is-booming-heres-how-businesses-can-tap-into-its-potential//?sh=127d5e933d27\%22>The)
15:40:37	86826/86826	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Aug%202023%2010:40:35%20GMT	https://wearecomplexcreative.com/%22https:/www.ft.com/content/2fb6f361-a7bb-4b98-8100-6847b5df79b4/	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/_https_/www.ft.com/content/2fb6f361-a7bb-4b98-8100-6847b5df79b4/index.html	(from https://wearecomplexcreative.com/category/marketing/)
15:40:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2010:40:35%20GMT	https://wearecomplexcreative.com/%22https:////tradingeconomics.com//united-kingdom//consumer-confidence/%22	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/_https_/tradingeconomics.com/united-kingdom/consumer-confidence/_	(from https://wearecomplexcreative.com/category/marketing/)
15:40:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2010:40:36%20GMT	https://wearecomplexcreative.com/%22https:////www.google.com//search?q=kMG+asking+consumers+about+their+spending+habits&amp;client=safari&amp;rls=en&amp;sxsrf=ALiCzsZ1FYzuee6rTOuEVsLHW7cRQttRHA%3A1669898956339&amp;ei=zKKIY7aoFI_vgQbv3rOgCQ&amp;ved=0ahUKEwi2vumwutj7AhWPd8AKHW_vDJQQ4dUDCA8&amp;uact=5&amp;oq=kMG+asking+consumers+about+their+spending+habits&amp;gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIFCAAQogQyBQgAEKIEMgUIABCiBDoKCAAQRxDWBBCwA0oECEEYAEoECEYYAFD9DVjkD2CZEWgCcAF4AIABZ4gByAGSAQMxLjGYAQCgAQHIAQjAAQE&amp;sclient=gws-wiz-serp\%22	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/_https_/www.google.com/searchb90f	(from https://wearecomplexcreative.com/category/marketing/)
15:40:38	86826/86826	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Aug%202023%2010:40:36%20GMT	https://wearecomplexcreative.com/%22https:/tradingeconomics.com/united-kingdom/consumer-confidence/	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/_https_/tradingeconomics.com/united-kingdom/consumer-confidence/index.html	(from https://wearecomplexcreative.com/category/marketing/)
15:40:39	86826/86826	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Aug%202023%2010:40:37%20GMT	https://wearecomplexcreative.com/%22https:/www.google.com/search?q=kMG+asking+consumers+about+their+spending+habits&amp;client=safari&amp;rls=en&amp;sxsrf=ALiCzsZ1FYzuee6rTOuEVsLHW7cRQttRHA%3A1669898956339&amp;ei=zKKIY7aoFI_vgQbv3rOgCQ&amp;ved=0ahUKEwi2vumwutj7AhWPd8AKHW_vDJQQ4dUDCA8&amp;uact=5&amp;oq=kMG+asking+consumers+about+their+spending+habits&amp;gs_lcp=Cgxnd3Mtd2l6LXNlcnAQAzIFCAAQogQyBQgAEKIEMgUIABCiBDoKCAAQRxDWBBCwA0oECEEYAEoECEYYAFD9DVjkD2CZEWgCcAF4AIABZ4gByAGSAQMxLjGYAQCgAQHIAQjAAQE&amp;sclient=gws-wiz-serp%22	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/_https_/www.google.com/searcheba5	(from https://wearecomplexcreative.com/category/marketing/)
15:40:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2010:40:38%20GMT	https://wearecomplexcreative.com/%22https:////www.orchard.co.uk//blog//the-impact-of-the-cost-of-living-crisis-on-the-marketing-sector-24703.aspx/%22	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/_https_/www.orchard.co.uk/blog/the-impact-of-the-cost-of-living-crisis-on-the-marketing-sector-24703.aspx/_	(from https://wearecomplexcreative.com/category/marketing/)
15:40:40	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2010:40:39%20GMT	https://wearecomplexcreative.com/%22https:////www.oberlo.co.uk//blog//online-review-statistics/%22	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/_https_/www.oberlo.co.uk/blog/online-review-statistics/_	(from https://wearecomplexcreative.com/category/marketing/)
15:40:40	86826/86826	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Aug%202023%2010:40:39%20GMT	https://wearecomplexcreative.com/%22https:/www.orchard.co.uk/blog/the-impact-of-the-cost-of-living-crisis-on-the-marketing-sector-24703.aspx/	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/_https_/www.orchard.co.uk/blog/the-impact-of-the-cost-of-living-crisis-on-the-marketing-sector-24703.aspx/index.html	(from https://wearecomplexcreative.com/category/marketing/)
15:40:41	86826/86826	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Aug%202023%2010:40:39%20GMT	https://wearecomplexcreative.com/%22https:/www.oberlo.co.uk/blog/online-review-statistics/	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/_https_/www.oberlo.co.uk/blog/online-review-statistics/index.html	(from https://wearecomplexcreative.com/category/marketing/)
15:40:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2010:40:39%20GMT	https://wearecomplexcreative.com/%22https:////blog.ons.gov.uk//2020//09//18//how-the-covid-19-pandemic-has-accelerated-the-shift-to-online-spending///%22	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/_https_/blog.ons.gov.uk/2020/09/18/how-the-covid-19-pandemic-has-accelerated-the-shift-to-online-spending/_	(from https://wearecomplexcreative.com/category/marketing/)
15:40:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2010:40:40%20GMT	https://wearecomplexcreative.com/%22https:////www.stylist.co.uk//beauty//the-ordinary-discount-deciem-closing-stores-website-black-friday//320482/%22	C:/My%20Web%20Sites/Rankhive/wearecomplexcreative.com/_https_/www.stylist.co.uk/beauty/the-ordinary-discount-deciem-closing-stores-website-black-friday/320482/_	(from https://wearecomplexcreative.com/category/marketing/)
